rope,seq_len,method,sample,region,tail_band,tokens,dense_nll,nll,delta_nll,delta_p50,delta_p95,delta_p99,delta_max,fraction_delta_gt_1,mean_kl,same_top1
yarn4,65536,flashprefill_tail0,1,tail,penultimate_block,128,1.7045433786423416,1.6598670596740002,-0.04467631896714863,-0.0027865716256201,0.48979341983795155,0.9962714147567755,1.3952596187591553,0.015625,0.04815821402277183,0.9375
yarn4,65536,flashprefill_tail0,2,early,earlier,128,1.8004079084356732,1.7606628513871172,-0.03974505588442411,-3.723714326042682e-05,0.5461126357316969,0.6566234022378923,0.8375575542449951,0.0,0.08007446629445433,0.8515625
yarn4,65536,flashprefill_tail0,2,late,earlier,128,1.030432786400123,1.3844055576938104,0.35397277351376033,0.03226665966212745,2.886506164073944,4.15499583721161,6.397579669952393,0.1171875,0.4058036687561497,0.765625
yarn4,65536,flashprefill_tail0,2,middle,earlier,128,2.0059926867888525,2.038154540620953,0.032161854763423044,1.1324822253300226e-06,0.36487394571304316,1.449947633743287,1.826942086219788,0.0234375,0.0641186528340469,0.8828125
yarn4,65536,flashprefill_tail0,2,tail,earlier,269,1.6073376654430902,1.6185157159944754,0.011178050312700293,0.003209397662431,0.7145599126815795,1.0603417205810546,1.531877517700195,0.01486988847583643,0.08393139650090022,0.9182156133828996
yarn4,65536,flashprefill_tail0,2,tail,last_block,115,2.216928401319946,2.2356524420700303,0.01872404135443187,0.0001945804106071,0.57115044593811,2.326291465759277,2.614329099655152,0.02608695652173913,0.08991028665401717,0.8434782608695652
yarn4,65536,flashprefill_tail0,2,tail,penultimate_block,128,2.132790881740391,2.104068163319056,-0.028722718515922445,-0.0070752091705798496,0.5775425076484679,1.0340050411224369,1.366505146026611,0.015625,0.07903749679387935,0.9140625
yarn4,65536,flashprefill_tail0,3,early,earlier,128,1.8776957201389806,1.8651543912203934,-0.012541328918587157,-0.006643389351665949,0.3976760029792783,0.641597094535828,0.6917386054992676,0.0,0.019281642942138036,0.890625
yarn4,65536,flashprefill_tail0,3,late,earlier,128,2.5273648944762996,2.5470707429737764,0.019705848498386306,-0.00020891119129371312,0.43884286880493156,0.8112739229202278,0.9264521598815918,0.0,0.027784532722620225,0.9296875
yarn4,65536,flashprefill_tail0,3,middle,earlier,128,1.8071079982581608,1.8029481176850481,-0.004159880336644053,-0.00097717225435185,0.5295089244842528,1.382250378131869,2.2371931076049805,0.015625,0.14400793052227095,0.8828125
yarn4,65536,flashprefill_tail0,3,tail,earlier,269,1.605062777178041,1.6500822976766587,0.04501952028255688,0.0002056509256362,0.8432891607284545,2.484218273162838,3.7890663146972656,0.040892193308550186,0.0979619924762717,0.8996282527881041
yarn4,65536,flashprefill_tail0,3,tail,last_block,108,3.004469640261555,3.081948200012684,0.07747856108774916,0.008121541701257201,0.8102540910243982,2.383775250911703,2.658510684967041,0.027777777777777776,0.11700675010174393,0.8055555555555556
yarn4,65536,flashprefill_tail0,3,tail,penultimate_block,128,1.5149841469061585,1.5311878728034571,0.016203725839091018,-4.046355024911463e-05,0.4231424331665031,0.971315379142763,1.2394952774047852,0.015625,0.029473381765356476,0.9609375
yarn4,65536,flashprefill_tail1,0,early,earlier,128,1.8459115666969126,1.8257549540948617,-0.02015661255839517,-0.0013862764462827999,0.35984780788421533,0.7403139901161204,1.4253989458084106,0.0078125,0.024743264039603433,0.9140625
yarn4,65536,flashprefill_tail1,0,late,earlier,128,2.0904429508055387,2.042691881489233,-0.047751068385480266,-0.0006859001150586999,0.36681942939758266,0.761276617050171,0.8731966018676758,0.0,0.05143637184715995,0.9296875
yarn4,65536,flashprefill_tail1,0,middle,earlier,128,1.2221184262610443,1.1411040533260097,-0.08101437292225809,-0.01397183816879985,0.35116814076900466,0.9885009670257577,1.4910147190093994,0.015625,0.052823044973532476,0.8828125
yarn4,65536,flashprefill_tail1,0,tail,earlier,269,2.3054854498420867,2.330564293860566,0.02507884420603091,-2.1933830794296227e-05,0.7135298252105713,1.505496139526366,2.069189548492432,0.02973977695167286,0.07700609169688391,0.8661710037174721
yarn4,65536,flashprefill_tail1,0,tail,last_block,115,2.411477044661894,2.396476401299507,-0.01500064336238684,-0.006658136844635,0.2965604305267331,0.6693007040023803,0.729008674621582,0.0,0.029909413033388014,0.9304347826086956
yarn4,65536,flashprefill_tail1,0,tail,penultimate_block,128,2.489538076004653,2.465108611404112,-0.02442946460145023,-0.00070355660864145,0.6399073511362074,1.3856330680847184,1.7324252128601074,0.03125,0.0650031752117934,0.8671875
yarn4,65536,flashprefill_tail1,1,early,earlier,128,2.6704666860178463,2.6813852456581344,0.010918559407457454,-0.0028497204184531498,0.47820345759391775,1.0895450472831727,1.319465398788452,0.0234375,0.05726846258920766,0.859375
yarn4,65536,flashprefill_tail1,1,late,earlier,128,1.934210444251093,1.973272979443152,0.03906253530847436,0.00010292636579831239,0.5259241878986355,0.9569427061080935,1.168675422668457,0.0078125,0.03651764341660875,0.9375
yarn4,65536,flashprefill_tail1,1,middle,earlier,128,2.2210471630509545,2.2155305609315974,-0.005516602585288407,-0.0003946834331145,0.4487878918647765,0.6430688905715944,1.2006421089172363,0.0078125,0.031586613038442075,0.8828125
yarn4,65536,flashprefill_tail1,1,tail,earlier,269,1.980494344688708,1.9870196055618623,0.006525260873221831,8.652976248413324e-05,0.3531314373016357,0.7207370471954339,1.2359827756881714,0.007434944237918215,0.030901694715081696,0.9033457249070632
yarn4,65536,flashprefill_tail1,1,tail,last_block,115,2.292631210008337,2.314183846460788,0.021552636708561886,0.0,0.42873711585998503,1.0333314895629881,1.942372679710388,0.017391304347826087,0.0451963458495259,0.8956521739130435
yarn4,65536,flashprefill_tail1,1,tail,penultimate_block,128,1.7045433786423416,1.6598670596740002,-0.04467631896714863,-0.0027865716256201,0.48979341983795155,0.9962714147567755,1.3952596187591553,0.015625,0.04815821402277183,0.9375
yarn4,65536,flashprefill_tail1,2,early,earlier,128,1.8004079084356732,1.7606628513871172,-0.03974505588442411,-3.723714326042682e-05,0.5461126357316969,0.6566234022378923,0.8375575542449951,0.0,0.08007446629445433,0.8515625
yarn4,65536,flashprefill_tail1,2,late,earlier,128,1.030432786400123,1.3844055576938104,0.35397277351376033,0.03226665966212745,2.886506164073944,4.15499583721161,6.397579669952393,0.1171875,0.4058036687561497,0.765625
yarn4,65536,flashprefill_tail1,2,middle,earlier,128,2.0059926867888525,2.038154540620953,0.032161854763423044,1.1324822253300226e-06,0.36487394571304316,1.449947633743287,1.826942086219788,0.0234375,0.0641186528340469,0.8828125
yarn4,65536,flashprefill_tail1,2,tail,earlier,269,1.6073376654430902,1.6185157159944754,0.011178050312700293,0.003209397662431,0.7145599126815795,1.0603417205810546,1.531877517700195,0.01486988847583643,0.08393139650090022,0.9182156133828996
yarn4,65536,flashprefill_tail1,2,tail,last_block,115,2.216928401319946,2.2786610500228406,0.06173264856926993,0.0014695823192596,0.536668038368225,1.1783044791221617,1.7313709259033203,0.02608695652173913,0.03488226594750887,0.9043478260869565
yarn4,65536,flashprefill_tail1,2,tail,penultimate_block,128,2.132790881740391,2.104068163319056,-0.028722718515922445,-0.0070752091705798496,0.5775425076484679,1.0340050411224369,1.366505146026611,0.015625,0.07903749679387935,0.9140625
yarn4,65536,flashprefill_tail1,3,early,earlier,128,1.8776957201389806,1.8651543912203934,-0.012541328918587157,-0.006643389351665949,0.3976760029792783,0.641597094535828,0.6917386054992676,0.0,0.019281642942138036,0.890625
yarn4,65536,flashprefill_tail1,3,late,earlier,128,2.5273648944762996,2.5470707429737764,0.019705848498386306,-0.00020891119129371312,0.43884286880493156,0.8112739229202278,0.9264521598815918,0.0,0.027784532722620225,0.9296875
yarn4,65536,flashprefill_tail1,3,middle,earlier,128,1.8071079982581608,1.8029481176850481,-0.004159880336644053,-0.00097717225435185,0.5295089244842528,1.382250378131869,2.2371931076049805,0.015625,0.14400793052227095,0.8828125
yarn4,65536,flashprefill_tail1,3,tail,earlier,269,1.605062777178041,1.6500822976766587,0.04501952028255688,0.0002056509256362,0.8432891607284545,2.484218273162838,3.7890663146972656,0.040892193308550186,0.0979619924762717,0.8996282527881041
yarn4,65536,flashprefill_tail1,3,tail,last_block,108,3.004469640261555,3.014131116922592,0.009661476678552895,-0.0002471231273375,0.27167716324329355,1.12175386667251,2.7737982273101807,0.018518518518518517,0.03992518898229277,0.8981481481481481
yarn4,65536,flashprefill_tail1,3,tail,penultimate_block,128,1.5149841469061585,1.5311878728034571,0.016203725839091018,-4.046355024911463e-05,0.4231424331665031,0.971315379142763,1.2394952774047852,0.015625,0.029473381765356476,0.9609375
yarn4,65536,flashprefill_tail2,0,early,earlier,128,1.8459115666969126,1.8257549540948617,-0.02015661255839517,-0.0013862764462827999,0.35984780788421533,0.7403139901161204,1.4253989458084106,0.0078125,0.024743264039603433,0.9140625
yarn4,65536,flashprefill_tail2,0,late,earlier,128,2.0904429508055387,2.042691881489233,-0.047751068385480266,-0.0006859001150586999,0.36681942939758266,0.761276617050171,0.8731966018676758,0.0,0.05143637184715995,0.9296875
yarn4,65536,flashprefill_tail2,0,middle,earlier,128,1.2221184262610443,1.1411040533260097,-0.08101437292225809,-0.01397183816879985,0.35116814076900466,0.9885009670257577,1.4910147190093994,0.015625,0.052823044973532476,0.8828125
yarn4,65536,flashprefill_tail2,0,tail,earlier,269,2.3054854498420867,2.330564293860566,0.02507884420603091,-2.1933830794296227e-05,0.7135298252105713,1.505496139526366,2.069189548492432,0.02973977695167286,0.07700609169688391,0.8661710037174721
yarn4,65536,flashprefill_tail2,0,tail,last_block,115,2.411477044661894,2.4082201201346636,-0.0032569245272300175,-0.0017832438461482,0.2868199110031127,0.5546306896209716,1.0111644268035889,0.008695652173913044,0.025801863407189454,0.9304347826086956
yarn4,65536,flashprefill_tail2,0,tail,penultimate_block,128,2.489538076004653,2.5374142188437396,0.04787614283817731,0.00784511165693395,0.5136587500572201,0.838288600444794,0.9835691452026368,0.0,0.035190643820205154,0.90625
yarn4,65536,flashprefill_tail2,1,early,earlier,128,2.6704666860178463,2.6813852456581344,0.010918559407457454,-0.0028497204184531498,0.47820345759391775,1.0895450472831727,1.319465398788452,0.0234375,0.05726846258920766,0.859375
yarn4,65536,flashprefill_tail2,1,late,earlier,128,1.934210444251093,1.973272979443152,0.03906253530847436,0.00010292636579831239,0.5259241878986355,0.9569427061080935,1.168675422668457,0.0078125,0.03651764341660875,0.9375
yarn4,65536,flashprefill_tail2,1,middle,earlier,128,2.2210471630509545,2.2155305609315974,-0.005516602585288407,-0.0003946834331145,0.4487878918647765,0.6430688905715944,1.2006421089172363,0.0078125,0.031586613038442075,0.8828125
yarn4,65536,flashprefill_tail2,1,tail,earlier,269,1.980494344688708,1.9870196055618623,0.006525260873221831,8.652976248413324e-05,0.3531314373016357,0.7207370471954339,1.2359827756881714,0.007434944237918215,0.030901694715081696,0.9033457249070632
yarn4,65536,flashprefill_tail2,1,tail,last_block,115,2.292631210008337,2.3103429498215755,0.017711740069353256,0.0,0.5055460453033446,0.9259223556518552,1.1957026720046997,0.008695652173913044,0.034670566748479396,0.8956521739130435
yarn4,65536,flashprefill_tail2,1,tail,penultimate_block,128,1.7045433786423416,1.8105687378387785,0.106025358963727,0.0027883355505764,0.7511172890663147,1.5161398220062268,2.0953731536865234,0.0390625,0.04083882835705306,0.90625
yarn4,65536,flashprefill_tail2,2,early,earlier,128,1.8004079084356732,1.7606628513871172,-0.03974505588442411,-3.723714326042682e-05,0.5461126357316969,0.6566234022378923,0.8375575542449951,0.0,0.08007446629445433,0.8515625
yarn4,65536,flashprefill_tail2,2,late,earlier,128,1.030432786400123,1.3844055576938104,0.35397277351376033,0.03226665966212745,2.886506164073944,4.15499583721161,6.397579669952393,0.1171875,0.4058036687561497,0.765625
yarn4,65536,flashprefill_tail2,2,middle,earlier,128,2.0059926867888525,2.038154540620953,0.032161854763423044,1.1324822253300226e-06,0.36487394571304316,1.449947633743287,1.826942086219788,0.0234375,0.0641186528340469,0.8828125
yarn4,65536,flashprefill_tail2,2,tail,earlier,269,1.6073376654430902,1.6185157159944754,0.011178050312700293,0.003209397662431,0.7145599126815795,1.0603417205810546,1.531877517700195,0.01486988847583643,0.08393139650090022,0.9182156133828996
yarn4,65536,flashprefill_tail2,2,tail,last_block,115,2.216928401319946,2.2777209898444437,0.060792588394922305,0.0006811413913965,0.5493767499923703,1.467677652835846,1.562360763549805,0.034782608695652174,0.036654409589059224,0.9217391304347826
yarn4,65536,flashprefill_tail2,2,tail,penultimate_block,128,2.132790881740391,2.100976111780753,-0.03181476973408336,-0.005155667662620499,0.2883995056152343,0.5875467038154609,0.8005721569061279,0.0,0.03016926193273579,0.9140625
yarn4,65536,flashprefill_tail2,3,early,earlier,128,1.8776957201389806,1.8651543912203934,-0.012541328918587157,-0.006643389351665949,0.3976760029792783,0.641597094535828,0.6917386054992676,0.0,0.019281642942138036,0.890625
yarn4,65536,flashprefill_tail2,3,late,earlier,128,2.5273648944762996,2.5470707429737764,0.019705848498386306,-0.00020891119129371312,0.43884286880493156,0.8112739229202278,0.9264521598815918,0.0,0.027784532722620225,0.9296875
yarn4,65536,flashprefill_tail2,3,middle,earlier,128,1.8071079982581608,1.8029481176850481,-0.004159880336644053,-0.00097717225435185,0.5295089244842528,1.382250378131869,2.2371931076049805,0.015625,0.14400793052227095,0.8828125
yarn4,65536,flashprefill_tail2,3,tail,earlier,269,1.605062777178041,1.6500822976766587,0.04501952028255688,0.0002056509256362,0.8432891607284545,2.484218273162838,3.7890663146972656,0.040892193308550186,0.0979619924762717,0.8996282527881041
yarn4,65536,flashprefill_tail2,3,tail,last_block,108,3.004469640261555,3.0274630279944312,0.02299338774985329,-0.0001570885069668,0.3409371972084045,1.059630770683283,2.939044952392578,0.018518518518518517,0.038236647717035804,0.8981481481481481
yarn4,65536,flashprefill_tail2,3,tail,penultimate_block,128,1.5149841469061585,1.5088530491050847,-0.006131097756053799,-0.00038431971915989997,0.26696814894676196,0.5115006065368654,0.5353937149047852,0.0,0.021973959364871076,0.96875
yarn4,131072,flashprefill_tail0,0,early,earlier,128,1.2670448603400928,1.2942548136283136,0.02720995453597653,-0.000153527376824,0.5998450338840482,1.428812136650089,4.11229133605957,0.015625,0.07097987046947903,0.9296875
yarn4,131072,flashprefill_tail0,0,late,earlier,128,1.42843173338715,1.5126157545295769,0.08418401922781982,0.00631525972858065,0.9556624412536612,1.7633327448368088,2.5504605770111084,0.046875,0.10385360007754225,0.9140625
yarn4,131072,flashprefill_tail0,0,middle,earlier,128,2.3600729979298336,2.320163227865436,-0.03990977007531171,4.529889338300563e-06,0.5129255056381217,1.0286648225784312,1.699674129486084,0.015625,0.07838305697344868,0.875
yarn4,131072,flashprefill_tail0,0,tail,earlier,269,1.7595597289498943,1.7856890210246954,0.02612929206344102,-0.0003973562270402,0.687977910041809,1.624435310363764,2.4208431243896484,0.022304832713754646,0.13488738989768753,0.8810408921933085
yarn4,131072,flashprefill_tail0,0,tail,last_block,115,2.1942878944179265,2.175619725056458,-0.01866816942473751,-0.0019390755333006,0.47816286087036114,0.8353173446655273,1.820389747619629,0.008695652173913044,0.10891556329708846,0.8782608695652174
yarn4,131072,flashprefill_tail0,0,tail,penultimate_block,128,1.18674908252234,1.1950406384328005,0.008291555665778109,-0.00149651709944005,0.5335443615913391,1.1224130439758317,1.2822458744049072,0.015625,0.053963504530059894,0.9296875
yarn4,131072,flashprefill_tail0,1,early,earlier,128,1.6193622668952123,1.6450263725570267,0.02566410607175484,2.1333180484361947e-05,0.5567982792854308,1.4617799878120425,2.7356998920440674,0.03125,0.07575948858400623,0.8828125
yarn4,131072,flashprefill_tail0,1,late,earlier,128,1.7849980989192034,1.697373491089202,-0.08762460420474838,-0.000288975686999,0.5863451302051541,0.9898849582672123,1.0229315757751465,0.015625,0.2053887067906714,0.9140625
yarn4,131072,flashprefill_tail0,1,middle,earlier,128,2.2757428858298567,2.20520674174098,-0.07053614403334052,-0.0027365763671696004,0.3948390245437621,1.5536606752872484,2.4083237648010254,0.0234375,0.05978561737043715,0.890625
yarn4,131072,flashprefill_tail0,1,tail,earlier,269,2.212158190295299,2.1121824994716674,-0.09997568977120261,-0.0071034259162843,0.5029668807983397,0.9873849296569821,1.151657223701477,0.011152416356877323,0.19132499167481706,0.8104089219330854
yarn4,131072,flashprefill_tail0,1,tail,last_block,115,2.077016711537402,1.99760170653983,-0.07941500500640002,-0.0038080960512161,0.43219325542449916,0.6908475971221923,0.7268819808959961,0.0,0.050164830974671996,0.8782608695652174
yarn4,131072,flashprefill_tail0,1,tail,penultimate_block,128,1.7722674979603212,1.730963108876229,-0.041304389546350954,-0.00043359503615644996,0.41217086315154994,0.8932027339935305,1.7125825881958008,0.0078125,0.07464291283467257,0.8671875
yarn4,131072,flashprefill_tail0,2,early,earlier,128,1.7516896545780583,1.7776546161749138,0.02596496150590611,-0.00050506019033485,0.5321062803268429,1.7696310162544275,2.0839338302612305,0.0234375,0.08001645302947576,0.921875
yarn4,131072,flashprefill_tail0,2,late,earlier,128,1.8523460794475568,1.8892427246776293,0.03689664523074044,-0.0015588890528305502,0.6367214322090146,1.1428550124168404,2.444179058074951,0.015625,0.053977443360139384,0.859375
yarn4,131072,flashprefill_tail0,2,middle,earlier,128,2.4757394003855353,2.435801514259367,-0.03993788624421768,-0.00269247370306395,0.5513512372970576,1.1552784729003918,1.6494617462158203,0.015625,0.0687399232691845,0.8515625
yarn4,131072,flashprefill_tail0,2,tail,earlier,269,1.37013589709482,1.3663132101212103,-0.0038226869621962715,-0.0020410970319062,0.5083006620407103,1.0912462234497062,1.4555621147155762,0.01858736059479554,0.10247631051885324,0.8773234200743495
yarn4,131072,flashprefill_tail0,2,tail,last_block,115,1.7112790531342161,1.7881523812209945,0.07687332775752546,-0.0005730311386287,1.06059513092041,1.7694799613952636,2.570361852645874,0.06086956521739131,0.17205690207546978,0.8695652173913043
yarn4,131072,flashprefill_tail0,2,tail,penultimate_block,128,2.177331529114099,2.1899884912536436,0.012656962623623268,-0.0018851266941055,0.6952454209327696,1.1954558706283573,1.8711867332458496,0.0234375,0.09911903695785891,0.859375
yarn4,131072,flashprefill_tail0,3,early,earlier,128,1.9909233910844364,2.0880339634343272,0.09711057246630617,0.0030604449566453,0.7582424044609064,1.474247142076493,1.623061180114746,0.03125,0.051747393256320565,0.8359375
yarn4,131072,flashprefill_tail0,3,late,earlier,128,2.2291104569392246,2.2852839075681004,0.056173450978121764,0.0005329609266482257,0.7317952275276172,1.4429448652267476,1.7896156311035156,0.0234375,0.04558050211443283,0.875
yarn4,131072,flashprefill_tail0,3,middle,earlier,121,2.661543736484456,2.6658871012137557,0.004343364744693476,-0.0046644359827041,0.6649947166442871,0.8829963207244872,2.551163673400879,0.008264462809917356,0.045066020040229096,0.9008264462809917
yarn4,131072,flashprefill_tail0,3,tail,earlier,269,1.9471662816433384,1.9207447837045957,-0.026421498157122712,-0.0008184676989912,0.43591485023498533,0.7464440917968744,1.2521158456802368,0.0037174721189591076,0.09211268743674192,0.9219330855018587
yarn4,131072,flashprefill_tail0,3,tail,last_block,115,1.4927920117447881,1.5039457927395747,0.011153780703645462,-0.0014057029038667,0.7299411535263051,1.4951182889938355,1.8231878280639648,0.043478260869565216,0.07715565237955631,0.9391304347826087
yarn4,131072,flashprefill_tail0,3,tail,penultimate_block,128,1.892483625273087,1.806815615649434,-0.0856680096374589,-0.00946110486984245,0.48221812248229967,0.9377252292633067,1.1099989414215088,0.015625,0.05624815485180074,0.84375
yarn4,131072,flashprefill_tail1,0,early,earlier,128,1.2670448603400928,1.2942548136283136,0.02720995453597653,-0.000153527376824,0.5998450338840482,1.428812136650089,4.11229133605957,0.015625,0.07097987046947903,0.9296875
yarn4,131072,flashprefill_tail1,0,late,earlier,128,1.42843173338715,1.5126157545295769,0.08418401922781982,0.00631525972858065,0.9556624412536612,1.7633327448368088,2.5504605770111084,0.046875,0.10385360007754225,0.9140625
yarn4,131072,flashprefill_tail1,0,middle,earlier,128,2.3600729979298336,2.320163227865436,-0.03990977007531171,4.529889338300563e-06,0.5129255056381217,1.0286648225784312,1.699674129486084,0.015625,0.07838305697344868,0.875
yarn4,131072,flashprefill_tail1,0,tail,earlier,269,1.7595597289498943,1.7856890210246954,0.02612929206344102,-0.0003973562270402,0.687977910041809,1.624435310363764,2.4208431243896484,0.022304832713754646,0.13488738989768753,0.8810408921933085
yarn4,131072,flashprefill_tail1,0,tail,last_block,115,2.1942878944179265,2.2265212324706702,0.032233338052680235,-0.0008115225937217,0.6415082931518552,1.0438741970062255,1.550550937652588,0.017391304347826087,0.036962230971972564,0.9217391304347826
yarn4,131072,flashprefill_tail1,0,tail,penultimate_block,128,1.18674908252234,1.1950406384328005,0.008291555665778109,-0.00149651709944005,0.5335443615913391,1.1224130439758317,1.2822458744049072,0.015625,0.053963504530059894,0.9296875
yarn4,131072,flashprefill_tail1,1,early,earlier,128,1.6193622668952123,1.6450263725570267,0.02566410607175484,2.1333180484361947e-05,0.5567982792854308,1.4617799878120425,2.7356998920440674,0.03125,0.07575948858400623,0.8828125
yarn4,131072,flashprefill_tail1,1,late,earlier,128,1.7849980989192034,1.697373491089202,-0.08762460420474838,-0.000288975686999,0.5863451302051541,0.9898849582672123,1.0229315757751465,0.015625,0.2053887067906714,0.9140625
yarn4,131072,flashprefill_tail1,1,middle,earlier,128,2.2757428858298567,2.20520674174098,-0.07053614403334052,-0.0027365763671696004,0.3948390245437621,1.5536606752872484,2.4083237648010254,0.0234375,0.05978561737043715,0.890625
yarn4,131072,flashprefill_tail1,1,tail,earlier,269,2.212158190295299,2.1121824994716674,-0.09997568977120261,-0.0071034259162843,0.5029668807983397,0.9873849296569821,1.151657223701477,0.011152416356877323,0.19132499167481706,0.8104089219330854
yarn4,131072,flashprefill_tail1,1,tail,last_block,115,2.077016711537402,2.049117673097111,-0.027899038440037934,-0.0002070310147246,0.5006139576435088,0.6513860845565795,0.9878721237182616,0.0,0.05601855675720241,0.8782608695652174
yarn4,131072,flashprefill_tail1,1,tail,penultimate_block,128,1.7722674979603212,1.730963108876229,-0.041304389546350954,-0.00043359503615644996,0.41217086315154994,0.8932027339935305,1.7125825881958008,0.0078125,0.07464291283467257,0.8671875
yarn4,131072,flashprefill_tail1,2,early,earlier,128,1.7516896545780583,1.7776546161749138,0.02596496150590611,-0.00050506019033485,0.5321062803268429,1.7696310162544275,2.0839338302612305,0.0234375,0.08001645302947576,0.921875
yarn4,131072,flashprefill_tail1,2,late,earlier,128,1.8523460794475568,1.8892427246776293,0.03689664523074044,-0.0015588890528305502,0.6367214322090146,1.1428550124168404,2.444179058074951,0.015625,0.053977443360139384,0.859375
yarn4,131072,flashprefill_tail1,2,middle,earlier,128,2.4757394003855353,2.435801514259367,-0.03993788624421768,-0.00269247370306395,0.5513512372970576,1.1552784729003918,1.6494617462158203,0.015625,0.0687399232691845,0.8515625
yarn4,131072,flashprefill_tail1,2,tail,earlier,269,1.37013589709482,1.3663132101212103,-0.0038226869621962715,-0.0020410970319062,0.5083006620407103,1.0912462234497062,1.4555621147155762,0.01858736059479554,0.10247631051885324,0.8773234200743495
yarn4,131072,flashprefill_tail1,2,tail,last_block,115,1.7112790531342161,1.6767189532826507,-0.034560100004107315,-0.0049062669277191,0.48471302986145,1.0663550567626952,1.1697142124176023,0.017391304347826087,0.05397016075503016,0.9304347826086956
yarn4,131072,flashprefill_tail1,2,tail,penultimate_block,128,2.177331529114099,2.1899884912536436,0.012656962623623268,-0.0018851266941055,0.6952454209327696,1.1954558706283573,1.8711867332458496,0.0234375,0.09911903695785891,0.859375
yarn4,131072,flashprefill_tail1,3,early,earlier,128,1.9909233910844364,2.0880339634343272,0.09711057246630617,0.0030604449566453,0.7582424044609064,1.474247142076493,1.623061180114746,0.03125,0.051747393256320565,0.8359375
yarn4,131072,flashprefill_tail1,3,late,earlier,128,2.2291104569392246,2.2852839075681004,0.056173450978121764,0.0005329609266482257,0.7317952275276172,1.4429448652267476,1.7896156311035156,0.0234375,0.04558050211443283,0.875
yarn4,131072,flashprefill_tail1,3,middle,earlier,121,2.661543736484456,2.6658871012137557,0.004343364744693476,-0.0046644359827041,0.6649947166442871,0.8829963207244872,2.551163673400879,0.008264462809917356,0.045066020040229096,0.9008264462809917
yarn4,131072,flashprefill_tail1,3,tail,earlier,269,1.9471662816433384,1.9207447837045957,-0.026421498157122712,-0.0008184676989912,0.43591485023498533,0.7464440917968744,1.2521158456802368,0.0037174721189591076,0.09211268743674192,0.9219330855018587
yarn4,131072,flashprefill_tail1,3,tail,last_block,115,1.4927920117447881,1.5000256950430966,0.007233682787109118,-0.001031294465065,0.41732087135314927,1.589026670455932,2.9008142948150635,0.017391304347826087,0.06286051558981058,0.9130434782608695
yarn4,131072,flashprefill_tail1,3,tail,penultimate_block,128,1.892483625273087,1.806815615649434,-0.0856680096374589,-0.00946110486984245,0.48221812248229967,0.9377252292633067,1.1099989414215088,0.015625,0.05624815485180074,0.84375
yarn4,131072,flashprefill_tail2,0,early,earlier,128,1.2670448603400928,1.2942548136283136,0.02720995453597653,-0.000153527376824,0.5998450338840482,1.428812136650089,4.11229133605957,0.015625,0.07097987046947903,0.9296875
yarn4,131072,flashprefill_tail2,0,late,earlier,128,1.42843173338715,1.5126157545295769,0.08418401922781982,0.00631525972858065,0.9556624412536612,1.7633327448368088,2.5504605770111084,0.046875,0.10385360007754225,0.9140625
yarn4,131072,flashprefill_tail2,0,middle,earlier,128,2.3600729979298336,2.320163227865436,-0.03990977007531171,4.529889338300563e-06,0.5129255056381217,1.0286648225784312,1.699674129486084,0.015625,0.07838305697344868,0.875
yarn4,131072,flashprefill_tail2,0,tail,earlier,269,1.7595597289498943,1.7856890210246954,0.02612929206344102,-0.0003973562270402,0.687977910041809,1.624435310363764,2.4208431243896484,0.022304832713754646,0.13488738989768753,0.8810408921933085
yarn4,131072,flashprefill_tail2,0,tail,last_block,115,2.1942878944179265,2.2275523063141165,0.03326441189628499,-0.0008909702301025,0.5692002773284911,1.028705801963806,1.919483184814453,0.017391304347826087,0.03861584989496365,0.8956521739130435
yarn4,131072,flashprefill_tail2,0,tail,penultimate_block,128,1.18674908252234,1.2042262983398615,0.017477215819099005,-0.00011740488844222727,0.4185263812541959,0.6086392402648926,0.7323508262634277,0.0,0.021205528349383898,0.953125
yarn4,131072,flashprefill_tail2,1,early,earlier,128,1.6193622668952123,1.6450263725570267,0.02566410607175484,2.1333180484361947e-05,0.5567982792854308,1.4617799878120425,2.7356998920440674,0.03125,0.07575948858400623,0.8828125
yarn4,131072,flashprefill_tail2,1,late,earlier,128,1.7849980989192034,1.697373491089202,-0.08762460420474838,-0.000288975686999,0.5863451302051541,0.9898849582672123,1.0229315757751465,0.015625,0.2053887067906714,0.9140625
yarn4,131072,flashprefill_tail2,1,middle,earlier,128,2.2757428858298567,2.20520674174098,-0.07053614403334052,-0.0027365763671696004,0.3948390245437621,1.5536606752872484,2.4083237648010254,0.0234375,0.05978561737043715,0.890625
yarn4,131072,flashprefill_tail2,1,tail,earlier,269,2.212158190295299,2.1121824994716674,-0.09997568977120261,-0.0071034259162843,0.5029668807983397,0.9873849296569821,1.151657223701477,0.011152416356877323,0.19132499167481706,0.8104089219330854
yarn4,131072,flashprefill_tail2,1,tail,last_block,115,2.077016711537402,2.0971839763784375,0.020167264837753326,-0.0011683516204357,0.4507724702358243,0.820531768798828,1.0107808113098145,0.008695652173913044,0.035282570427775835,0.9043478260869565
yarn4,131072,flashprefill_tail2,1,tail,penultimate_block,128,1.7722674979603212,1.8504323634073643,0.07816486549794988,0.00032875384204085,0.5353401422500605,1.376885071992877,1.7250499725341797,0.015625,0.04008688206997664,0.890625
